Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours,Predicted_Duration_Hours,Absolute_Error_Hours
INC0225,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,17,0,8.25,8.592716219323723,0.342716219323723
INC0226,Variant 7,Medium,Bug,Email,15,6,3.0,0,90,15,1,23.383333333333333,22.348476895943588,1.0348564373897453
INC0227,Variant 5,Medium,Bug,Website,12,5,1.0,1,60,21,0,17.316666666666666,20.897319837261495,3.580653170594829
INC0228,Variant 1,Medium,Maintenance,Website,6,3,0.0,0,18,4,1,10.3,9.50307026152859,0.7969297384714107
INC0229,Variant 12,High,Bug,Email,6,4,0.0,0,24,10,0,4.9,4.544435715981549,0.35556428401845164
INC0230,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,10,1,11.933333333333334,13.240234856964031,1.3069015236306978
INC0231,Variant 3,Low,Maintenance,Website,8,4,1.0,0,32,20,1,32.766666666666666,29.625066710758382,3.1415999559082834
INC0232,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,3,1,19.15,17.231465461082124,1.918534538917875
INC0233,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,21,1,13.883333333333333,12.361742490379998,1.5215908429533354
INC0234,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,9,0,8.15,7.967302791566634,0.18269720843336668
INC0235,Variant 4,Medium,Performance Issue,Email,7,4,1.0,0,28,9,0,11.1,11.781118915343908,0.6811189153439088
INC0236,Variant 11,Medium,Incident,Website,6,3,0.0,0,18,22,0,11.766666666666667,8.466778128507293,3.299888538159374
INC0237,Variant 1,Medium,Service Request,Website,6,2,0.0,0,12,12,1,9.166666666666666,7.994639649207192,1.1720270174594738
INC0238,Variant 3,High,Feature Request,Phone,8,4,1.0,0,32,0,0,6.2,5.929360018839184,0.2706399811608158
INC0239,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,9,1,8.716666666666667,8.819456547619033,0.10278988095236663
INC0240,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,13,0,28.05,27.331537711915892,0.7184622880841083
INC0241,Variant 3,Low,Incident,Email,8,5,1.0,0,40,15,1,28.683333333333334,26.612857814253655,2.070475519079679
INC0242,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,9,0,17.6,17.450317889055377,0.14968211094462447
INC0243,Variant 1,Medium,Service Request,Website,6,2,0.0,0,12,20,1,10.316666666666666,9.693718175805666,0.6229484908610008
INC0244,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,5,0,10.5,13.02058108604065,2.52058108604065
INC0245,Variant 3,Medium,Service Request,Website,8,6,1.0,0,48,9,0,17.683333333333334,14.8988108686067,2.784522464726633
INC0246,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,19,0,5.066666666666666,4.726093839185503,0.34057282748116346
INC0247,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,18,1,11.966666666666667,12.876837817275323,0.9101711506086563
INC0248,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,14,0,21.5,26.03511935378529,4.535119353785291
INC0249,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,16,1,18.45,18.047517724559412,0.4024822754405868
INC0250,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,20,0,31.066666666666666,27.281746958442795,3.784919708223871
INC0251,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,10,1,21.1,25.469035626564807,4.369035626564806
INC0252,Variant 8,Low,Performance Issue,Website,10,2,0.0,0,20,17,1,33.666666666666664,33.44387744708995,0.22278921957671116
INC0253,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,19,1,9.066666666666666,8.567881222172883,0.4987854444937838
INC0254,Variant 3,Low,Performance Issue,Email,8,3,1.0,0,24,22,1,30.85,29.55611321548821,1.2938867845117912
INC0255,Variant 3,Medium,Technical Issue,Website,8,6,1.0,0,48,13,1,13.383333333333333,13.715727014960354,0.3323936816270212
INC0256,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,6,0,11.516666666666667,8.27309735988412,3.243569306782547
INC0257,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,15,1,11.45,12.904698460335956,1.4546984603359565
INC0258,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,9,0,13.883333333333333,13.685535406433564,0.19779792689976894
INC0259,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,3,1,10.216666666666667,12.05591059002725,1.8392439233605824
INC0260,Variant 3,Low,Service Request,Website,8,5,1.0,0,40,15,0,25.516666666666666,28.512767678771844,2.9961010121051785
INC0261,Variant 3,Medium,Performance Issue,Email,8,6,1.0,0,48,3,0,15.133333333333333,13.618345342312004,1.5149879910213286
INC0262,Variant 1,Medium,Incident,Phone,6,3,0.0,0,18,13,0,10.616666666666667,9.17030487922571,1.4463617874409564
INC0263,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,8,0,5.316666666666666,4.7032661290869635,0.6134005375797029
INC0264,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,8,1,10.683333333333334,9.653701276655434,1.0296320566778991
INC0265,Variant 5,Medium,Performance Issue,Email,12,5,1.0,1,60,3,0,19.666666666666668,18.046817975388812,1.6198486912778556
INC0266,Variant 4,High,Incident,Website,7,4,1.0,0,28,21,1,6.45,6.288102910052911,0.1618970899470895
INC0267,Variant 2,Medium,Feature Request,Website,4,2,0.0,1,8,4,0,4.933333333333334,4.282378190636526,0.6509551426968079
INC0268,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,23,1,19.9,19.858976675485007,0.0410233245149918
INC0269,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,14,0,13.466666666666667,13.700693766191934,0.23402709952526735
INC0270,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,9,1,30.983333333333334,27.000828623999443,3.9825047093338917
INC0271,Variant 5,Medium,Service Request,Email,12,5,1.0,1,60,14,1,20.383333333333333,19.117109335417688,1.2662239979156453
INC0272,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,4,0,10.533333333333333,13.143818414610093,2.61048508127676
INC0273,Variant 3,Medium,Incident,Website,8,3,1.0,0,24,12,0,14.216666666666667,13.845125281354452,0.3715413853122147
INC0274,Variant 1,Low,Service Request,Email,6,3,0.0,0,18,10,1,19.733333333333334,19.868952801827806,0.13561946849447182
INC0275,Variant 1,Low,Technical Issue,Email,6,2,0.0,0,12,5,1,20.316666666666666,19.57084353856019,0.7458231281064762
INC0276,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,13,0,7.233333333333333,7.0516844717011375,0.18164886163219585
INC0277,Variant 1,High,Incident,Website,6,3,0.0,0,18,6,0,4.633333333333334,4.321259624942957,0.3120737083903764
INC0278,Variant 4,Medium,Bug,Website,7,4,1.0,0,28,2,0,8.883333333333333,11.742471296296305,2.859137962962972
INC0279,Variant 1,Low,Bug,Email,6,3,0.0,0,18,0,0,20.4,18.234179117600796,2.1658208823992027
INC0280,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,22,0,8.033333333333333,8.975786284175536,0.9424529508422026
INC0281,Variant 7,High,Bug,Website,15,6,3.0,0,90,19,1,11.983333333333333,11.396722013788683,0.5866113195446498
INC0282,Variant 1,High,Bug,Website,6,3,0.0,0,18,0,0,5.533333333333333,5.0011474556281605,0.5321858777051727
INC0283,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,22,1,6.216666666666667,5.555493692881193,0.6611729737854741
INC0284,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,22,0,16.483333333333334,12.900990415769689,3.582342917563645
INC0285,Variant 8,Medium,Incident,Email,10,3,0.0,0,30,18,0,14.7,17.566093634760307,2.8660936347603077
INC0286,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,6,0,10.433333333333334,13.5938088211119,3.160475487778566
INC0287,Variant 1,Medium,Technical Issue,Email,6,3,0.0,0,18,22,1,9.616666666666667,9.088265431327928,0.5284012353387393
INC0288,Variant 3,Medium,Feature Request,Website,8,6,1.0,0,48,16,0,14.5,12.451270227457725,2.0487297725422753
INC0289,Variant 4,High,Bug,Website,7,4,1.0,0,28,2,0,6.05,6.530578655603657,0.4805786556036571
INC0290,Variant 8,High,Performance Issue,Website,10,3,0.0,0,30,0,0,11.283333333333333,10.459742438271597,0.8235908950617361
INC0291,Variant 1,Low,Incident,Website,6,3,0.0,0,18,12,0,22.683333333333334,20.486714807568987,2.1966185257643467
INC0292,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,17,0,33.65,26.825175389556872,6.824824610443127
INC0293,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,1,0,6.716666666666667,8.60048737574155,1.8838207090748824
INC0295,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,3,0,15.483333333333333,13.898881688187448,1.5844516451458848
INC0296,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,21,0,12.466666666666667,13.864053576071704,1.3973869094050375
INC0297,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,23,0,8.333333333333334,10.19303066299642,1.8596973296630868
INC0298,Variant 1,Low,Bug,Website,6,2,0.0,0,12,21,1,16.533333333333335,18.741549575578734,2.208216242245399
INC0299,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,7,0,22.666666666666668,21.654044993740822,1.012621672925846
INC0300,Variant 3,High,Feature Request,Email,8,5,1.0,0,40,20,0,7.95,7.448707307198968,0.501292692801032
INC0301,Variant 4,Low,Service Request,Email,7,4,1.0,0,28,20,1,30.916666666666668,27.54226459435627,3.3744020723103993
INC0302,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,11,0,14.933333333333334,13.97600569100917,0.957327642324163
INC0303,Variant 3,Low,Maintenance,Email,8,5,1.0,0,40,23,1,28.033333333333335,28.24356432780183,0.21023099446849614
INC0304,Variant 3,Low,Service Request,Email,8,4,1.0,0,32,22,0,24.316666666666666,26.2602134612936,1.9435467946269327
INC0305,Variant 10,High,Performance Issue,Website,6,3,1.0,1,18,7,0,5.266666666666667,4.8315351602101595,0.4351315064565071
INC0306,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,14,1,7.833333333333333,8.12696490554199,0.29363157220865777
INC0308,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,0,0,7.9,9.148639094724615,1.2486390947246147
INC0309,Variant 3,Low,Incident,Website,8,5,1.0,0,40,11,0,24.866666666666667,27.20254346440597,2.335876797739303
INC0310,Variant 2,Low,Feature Request,Website,4,2,0.0,1,8,8,0,9.633333333333333,9.804578736772477,0.17124540343914418
INC0311,Variant 1,High,Bug,Email,6,3,0.0,0,18,13,1,2.95,4.686251148542814,1.7362511485428138
INC0313,Variant 4,Medium,Service Request,Website,7,4,1.0,0,28,8,0,12.1,12.040051841831009,0.05994815816899113
INC0314,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,18,1,11.25,13.087999976566634,1.8379999765666337
INC0315,Variant 3,Medium,Incident,Email,8,5,1.0,0,40,15,0,9.916666666666666,12.356245072656096,2.4395784059894297
INC0316,Variant 1,Low,Incident,Email,6,3,0.0,0,18,6,0,20.35,19.231258785042108,1.1187412149578932
INC0317,Variant 1,High,Incident,App,6,2,0.0,0,12,8,0,5.35,4.6924039139872455,0.6575960860127541
INC0318,Variant 3,High,Service Request,Website,8,5,1.0,0,40,1,1,5.416666666666667,6.318131216931219,0.901464550264552
INC0319,Variant 4,High,Bug,Email,7,5,1.0,0,35,7,1,6.816666666666666,6.3779522707231,0.43871439594356687
INC0320,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,12,0,7.066666666666666,8.886215428861261,1.8195487621945947
INC0321,Variant 8,High,Feature Request,Email,10,3,0.0,0,30,9,0,9.2,9.216193155763992,0.01619315576399316
INC0322,Variant 3,Medium,Maintenance,Website,8,5,1.0,0,40,19,0,15.383333333333333,13.216566490735103,2.1667668425982303
INC0323,Variant 10,High,Incident,Email,6,3,1.0,1,18,19,0,4.533333333333333,4.761247905643739,0.22791457231040546
INC0324,Variant 1,High,Maintenance,Website,6,3,0.0,0,18,22,0,3.2,4.442663787918687,1.242663787918687
INC0325,Variant 8,Medium,Bug,Email,10,3,0.0,0,30,2,0,19.333333333333332,16.836228417107584,2.497104916225748
INC0326,Variant 3,Medium,Service Request,Email,8,5,1.0,0,40,3,0,13.233333333333333,13.05808873857623,0.1752445947571033
INC0327,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,5,1,13.883333333333333,12.742899027978197,1.1404343053551358
INC0328,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,7,0,23.05,22.276041410133093,0.7739585898669077
INC0329,Variant 3,High,Feature Request,Website,8,4,1.0,0,32,19,0,6.066666666666666,6.796151015342682,0.7294843486760154
INC0330,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,19,0,14.65,12.957919725906917,1.6920802740930831
INC0331,Variant 1,Medium,Performance Issue,Email,6,2,0.0,0,12,23,0,8.15,9.24741385481802,1.0974138548180203
INC0332,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,10,1,4.466666666666667,6.2506169921899115,1.7839503255232447
INC0333,Variant 2,Low,Feature Request,Website,4,2,0.0,1,8,11,0,11.033333333333333,10.238640969215968,0.7946923641173651
INC0334,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,18,0,6.683333333333334,8.159321927609419,1.4759885942760853
INC0335,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,4,0,25.3,25.97830902877986,0.6783090287798608
INC0336,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,10,0,14.583333333333334,12.728588009906764,1.8547453234265703
INC0337,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,4,1,8.466666666666667,8.378396053791887,0.08827061287477989
INC0338,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,11,0,8.916666666666666,8.583257033385093,0.3334096332815726
INC0339,Variant 2,Medium,Performance Issue,App,4,3,0.0,1,12,23,0,5.383333333333334,4.829346318342152,0.5539870149911819
INC0340,Variant 2,Medium,Incident,Website,4,3,0.0,1,12,1,0,4.883333333333334,5.318733774250438,0.43540044091710417
INC0341,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,16,1,10.233333333333333,9.57313375071734,0.6601995826159932
INC0342,Variant 1,High,Feature Request,App,6,3,0.0,0,18,4,0,3.65,4.221139319785151,0.5711393197851513
INC0343,Variant 1,Medium,Incident,Website,6,3,0.0,0,18,22,1,8.65,9.33680174429209,0.6868017442920902
INC0344,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,10,0,18.8,19.84793851410934,1.0479385141093402
INC0345,Variant 2,High,Bug,Website,4,2,0.0,1,8,23,1,2.683333333333333,2.401260008818342,0.28207332451499134
INC0346,Variant 3,Low,Feature Request,App,8,4,1.0,0,32,22,0,29.116666666666667,28.254817433492445,0.8618492331742225
INC0347,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,19,0,11.45,12.84676629389129,1.3967662938912913
INC0348,Variant 1,Low,Incident,Email,6,2,0.0,0,12,12,1,19.766666666666666,20.330190696649034,0.5635240299823678
INC0349,Variant 1,Medium,Bug,Phone,6,3,0.0,0,18,18,0,7.966666666666667,8.428851871893539,0.4621852052268718
INC0350,Variant 1,Medium,Incident,App,6,3,0.0,0,18,5,0,7.783333333333333,9.4044178946054,1.6210845612720668
INC0351,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,16,1,9.133333333333333,9.342512974987972,0.20917964165463943
INC0352,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,2,0,8.0,8.472710116118451,0.47271011611845104
INC0353,Variant 1,High,Bug,Email,6,3,0.0,0,18,2,0,5.833333333333333,4.779510343396615,1.0538229899367177
INC0355,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,12,1,32.78333333333333,30.291336938832792,2.4919963945005392
INC0356,Variant 1,High,Incident,Email,6,3,0.0,0,18,5,1,3.7333333333333334,4.324710443722943,0.5913771103896099
INC0357,Variant 9,Low,Feature Request,Website,10,4,1.0,0,40,5,0,32.2,33.64143179012348,1.4414317901234739
INC0358,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,19,0,5.266666666666667,6.550606221402051,1.283939554735384
INC0359,Variant 3,High,Performance Issue,Email,8,6,1.0,0,48,16,0,6.283333333333333,6.478150325754487,0.19481699242115358
INC0360,Variant 1,Medium,Service Request,Phone,6,3,0.0,0,18,17,0,11.066666666666666,9.607284793447294,1.4593818732193728
INC0361,Variant 3,Low,Performance Issue,Email,8,3,1.0,0,24,20,1,27.133333333333333,26.054061243386265,1.079272089947068
INC0362,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,19,0,26.35,25.676948557081086,0.6730514429189149
INC0363,Variant 4,Medium,Incident,Website,7,3,1.0,0,21,21,0,11.05,11.84180553350971,0.7918055335097094
INC0364,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,22,0,11.483333333333333,13.256533085666964,1.7731997523336318
INC0365,Variant 3,High,Service Request,Phone,8,6,1.0,0,48,19,1,7.233333333333333,7.1908718253968225,0.042461507936510934
INC0366,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,0,0,9.733333333333333,9.486902579040521,0.24643075429281147
INC0367,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,21,0,23.6,27.381057803048886,3.781057803048885
INC0368,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,22,0,10.916666666666666,13.293471114716422,2.3768044480497554
INC0369,Variant 1,Low,Technical Issue,Email,6,3,0.0,0,18,5,0,19.266666666666666,19.963718911952245,0.6970522452855796
INC0370,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,18,0,10.0,9.405343570977466,0.5946564290225336
INC0371,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,17,0,8.616666666666667,8.96876026702963,0.3520936003629629
INC0372,Variant 8,Medium,Incident,Website,10,3,0.0,0,30,3,1,18.95,17.401130228876067,1.5488697711239325
INC0373,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,23,0,19.566666666666666,17.75972197293447,1.806944693732195
INC0374,Variant 7,High,Bug,Website,15,7,3.0,0,105,6,1,10.1,10.11314005562339,0.013140055623390268
INC0375,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,9,0,12.2,13.161426589691178,0.9614265896911789
INC0376,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,2,0,14.65,13.81200245348786,0.8379975465121401
INC0377,Variant 1,Low,Bug,Website,6,3,0.0,0,18,14,1,21.2,17.604320695662356,3.5956793043376436
INC0378,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,18,0,18.733333333333334,19.47564929946597,0.7423159661326366
INC0379,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,23,1,11.666666666666666,9.752580448255456,1.9140862184112102
INC0380,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,20,1,9.433333333333334,8.775035375349955,0.658297957983379
INC0381,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,20,1,9.1,9.412503524870193,0.31250352487019306
INC0382,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,15,0,8.766666666666667,6.833077163577164,1.9335895030895038
INC0383,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,15,1,15.316666666666666,14.674813075504732,0.6418535911619347
INC0384,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,19,0,11.083333333333334,9.860964150571082,1.222369182762252
INC0385,Variant 8,High,Maintenance,Email,10,3,0.0,0,30,1,1,9.85,9.652396141975313,0.19760385802468683
INC0386,Variant 1,High,Service Request,Email,6,3,0.0,0,18,23,0,3.75,4.471993181292194,0.721993181292194
INC0387,Variant 1,Low,Bug,App,6,2,0.0,0,12,11,0,15.35,17.461882182940506,2.111882182940507
INC0388,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,23,0,27.266666666666666,25.782873457570034,1.483793209096632
INC0389,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,15,1,14.616666666666667,14.030253918149754,0.5864127485169135
INC0390,Variant 8,High,Feature Request,Website,10,3,0.0,0,30,13,1,11.8,9.696828769841266,2.1031712301587344
INC0391,Variant 1,High,Bug,Website,6,3,0.0,0,18,23,0,4.783333333333333,4.506779482513911,0.27655385081942185
INC0392,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,12,1,16.9,19.70227996031746,2.8022799603174597
INC0393,Variant 13,Low,Bug,Email,11,5,1.0,0,55,21,0,32.9,33.45499246031747,0.5549924603174716
INC0394,Variant 5,High,Incident,Website,12,6,1.0,1,72,14,0,8.666666666666666,9.292807936507945,0.6261412698412787
INC0395,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,19,1,8.416666666666666,9.603723603307309,1.1870569366406425
INC0396,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,6,0,6.516666666666667,6.56350484839235,0.04683818172568355
INC0397,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,18,0,11.25,9.153285756450334,2.096714243549666
INC0398,Variant 1,Low,Performance Issue,Email,6,2,0.0,0,12,4,1,19.966666666666665,20.117033255324934,0.1503665886582688
INC0399,Variant 3,High,Performance Issue,Email,8,6,1.0,0,48,18,0,6.6,6.640648446014675,0.04064844601467499
INC0401,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,17,1,4.75,4.98994784351451,0.2399478435145097
INC0402,Variant 3,Low,Feature Request,Website,8,3,1.0,0,24,15,0,28.316666666666666,27.059479882154886,1.2571867845117808
INC0403,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,23,1,14.55,13.19999477513227,1.350005224867731
INC0404,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,12,0,11.45,9.229449097815765,2.2205509021842342
INC0405,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,0,1,11.6,9.66121119644651,1.9387888035534893
