Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours
INC0309,Variant 3,Low,Incident,Website,8,5,1.0,0,40,11,0,24.866666666666667
INC0310,Variant 2,Low,Feature Request,Website,4,2,0.0,1,8,8,0,9.633333333333333
INC0311,Variant 1,High,Bug,Email,6,3,0.0,0,18,13,1,2.95
INC0313,Variant 4,Medium,Service Request,Website,7,4,1.0,0,28,8,0,12.1
INC0314,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,18,1,11.25
INC0315,Variant 3,Medium,Incident,Email,8,5,1.0,0,40,15,0,9.916666666666666
INC0316,Variant 1,Low,Incident,Email,6,3,0.0,0,18,6,0,20.35
INC0317,Variant 1,High,Incident,App,6,2,0.0,0,12,8,0,5.35
INC0318,Variant 3,High,Service Request,Website,8,5,1.0,0,40,1,1,5.416666666666667
INC0319,Variant 4,High,Bug,Email,7,5,1.0,0,35,7,1,6.816666666666666
INC0320,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,12,0,7.066666666666666
INC0321,Variant 8,High,Feature Request,Email,10,3,0.0,0,30,9,0,9.2
INC0322,Variant 3,Medium,Maintenance,Website,8,5,1.0,0,40,19,0,15.383333333333333
INC0323,Variant 10,High,Incident,Email,6,3,1.0,1,18,19,0,4.533333333333333
INC0324,Variant 1,High,Maintenance,Website,6,3,0.0,0,18,22,0,3.2
INC0325,Variant 8,Medium,Bug,Email,10,3,0.0,0,30,2,0,19.333333333333332
INC0326,Variant 3,Medium,Service Request,Email,8,5,1.0,0,40,3,0,13.233333333333333
INC0327,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,5,1,13.883333333333333
INC0328,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,7,0,23.05
INC0329,Variant 3,High,Feature Request,Website,8,4,1.0,0,32,19,0,6.066666666666666
INC0330,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,19,0,14.65
INC0331,Variant 1,Medium,Performance Issue,Email,6,2,0.0,0,12,23,0,8.15
INC0332,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,10,1,4.466666666666667
INC0333,Variant 2,Low,Feature Request,Website,4,2,0.0,1,8,11,0,11.033333333333333
INC0334,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,18,0,6.683333333333334
INC0335,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,4,0,25.3
INC0336,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,10,0,14.583333333333334
INC0337,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,4,1,8.466666666666667
INC0338,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,11,0,8.916666666666666
INC0339,Variant 2,Medium,Performance Issue,App,4,3,0.0,1,12,23,0,5.383333333333334
INC0340,Variant 2,Medium,Incident,Website,4,3,0.0,1,12,1,0,4.883333333333334
INC0341,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,16,1,10.233333333333333
INC0342,Variant 1,High,Feature Request,App,6,3,0.0,0,18,4,0,3.65
INC0343,Variant 1,Medium,Incident,Website,6,3,0.0,0,18,22,1,8.65
INC0344,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,10,0,18.8
INC0345,Variant 2,High,Bug,Website,4,2,0.0,1,8,23,1,2.683333333333333
INC0346,Variant 3,Low,Feature Request,App,8,4,1.0,0,32,22,0,29.116666666666667
INC0347,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,19,0,11.45
INC0348,Variant 1,Low,Incident,Email,6,2,0.0,0,12,12,1,19.766666666666666
INC0349,Variant 1,Medium,Bug,Phone,6,3,0.0,0,18,18,0,7.966666666666667
INC0350,Variant 1,Medium,Incident,App,6,3,0.0,0,18,5,0,7.783333333333333
INC0351,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,16,1,9.133333333333333
INC0352,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,2,0,8.0
INC0353,Variant 1,High,Bug,Email,6,3,0.0,0,18,2,0,5.833333333333333
INC0355,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,12,1,32.78333333333333
INC0356,Variant 1,High,Incident,Email,6,3,0.0,0,18,5,1,3.7333333333333334
INC0357,Variant 9,Low,Feature Request,Website,10,4,1.0,0,40,5,0,32.2
INC0358,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,19,0,5.266666666666667
INC0359,Variant 3,High,Performance Issue,Email,8,6,1.0,0,48,16,0,6.283333333333333
INC0360,Variant 1,Medium,Service Request,Phone,6,3,0.0,0,18,17,0,11.066666666666666
INC0361,Variant 3,Low,Performance Issue,Email,8,3,1.0,0,24,20,1,27.133333333333333
INC0362,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,19,0,26.35
INC0363,Variant 4,Medium,Incident,Website,7,3,1.0,0,21,21,0,11.05
INC0364,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,22,0,11.483333333333333
INC0365,Variant 3,High,Service Request,Phone,8,6,1.0,0,48,19,1,7.233333333333333
INC0366,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,0,0,9.733333333333333
INC0367,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,21,0,23.6
INC0368,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,22,0,10.916666666666666
INC0369,Variant 1,Low,Technical Issue,Email,6,3,0.0,0,18,5,0,19.266666666666666
INC0370,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,18,0,10.0
INC0371,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,17,0,8.616666666666667
INC0372,Variant 8,Medium,Incident,Website,10,3,0.0,0,30,3,1,18.95
INC0373,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,23,0,19.566666666666666
INC0374,Variant 7,High,Bug,Website,15,7,3.0,0,105,6,1,10.1
INC0375,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,9,0,12.2
INC0376,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,2,0,14.65
INC0377,Variant 1,Low,Bug,Website,6,3,0.0,0,18,14,1,21.2
INC0378,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,18,0,18.733333333333334
INC0379,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,23,1,11.666666666666666
INC0380,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,20,1,9.433333333333334
INC0381,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,20,1,9.1
INC0382,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,15,0,8.766666666666667
INC0383,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,15,1,15.316666666666666
INC0384,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,19,0,11.083333333333334
INC0385,Variant 8,High,Maintenance,Email,10,3,0.0,0,30,1,1,9.85
INC0386,Variant 1,High,Service Request,Email,6,3,0.0,0,18,23,0,3.75
INC0387,Variant 1,Low,Bug,App,6,2,0.0,0,12,11,0,15.35
INC0388,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,23,0,27.266666666666666
INC0389,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,15,1,14.616666666666667
INC0390,Variant 8,High,Feature Request,Website,10,3,0.0,0,30,13,1,11.8
INC0391,Variant 1,High,Bug,Website,6,3,0.0,0,18,23,0,4.783333333333333
INC0392,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,12,1,16.9
INC0393,Variant 13,Low,Bug,Email,11,5,1.0,0,55,21,0,32.9
INC0394,Variant 5,High,Incident,Website,12,6,1.0,1,72,14,0,8.666666666666666
INC0395,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,19,1,8.416666666666666
INC0396,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,6,0,6.516666666666667
INC0397,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,18,0,11.25
INC0398,Variant 1,Low,Performance Issue,Email,6,2,0.0,0,12,4,1,19.966666666666665
INC0399,Variant 3,High,Performance Issue,Email,8,6,1.0,0,48,18,0,6.6
INC0401,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,17,1,4.75
INC0402,Variant 3,Low,Feature Request,Website,8,3,1.0,0,24,15,0,28.316666666666666
INC0403,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,23,1,14.55
INC0404,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,12,0,11.45
INC0405,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,0,1,11.6
INC0406,Variant 2,Low,Maintenance,Website,4,2,0.0,1,8,2,0,9.666666666666666
INC0408,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,9,0,14.85
INC0409,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,15,1,11.516666666666667
INC0410,Variant 5,Medium,Feature Request,Email,12,5,1.0,1,60,17,0,18.866666666666667
INC0411,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,17,0,15.05
INC0412,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,12,0,23.2
INC0413,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,6,1,21.033333333333335
INC0414,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,3,0,9.383333333333333
INC0415,Variant 2,High,Feature Request,Email,4,2,0.0,1,8,13,0,2.3333333333333335
INC0416,Variant 4,Low,Performance Issue,Website,7,4,1.0,0,28,13,0,30.966666666666665
INC0417,Variant 3,Medium,Feature Request,Website,8,6,1.0,0,48,2,0,13.416666666666666
INC0418,Variant 1,Low,Bug,Email,6,3,0.0,0,18,5,0,18.65
INC0419,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,5,1,30.166666666666668
INC0421,Variant 8,Medium,Incident,Website,10,2,0.0,0,20,7,0,16.733333333333334
INC0422,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,7,0,13.4
INC0423,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,1,0,7.816666666666666
INC0424,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,6,0,27.25
INC0425,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,5,0,10.033333333333333
INC0426,Variant 3,High,Technical Issue,Website,8,4,1.0,0,32,23,0,7.166666666666667
INC0427,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,13,0,23.483333333333334
INC0429,Variant 4,Medium,Incident,Website,7,5,1.0,0,35,11,1,10.533333333333333
INC0430,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,13,0,10.516666666666667
INC0431,Variant 7,Medium,Bug,Website,15,7,3.0,0,105,8,1,21.633333333333333
INC0432,Variant 4,Low,Feature Request,Website,7,4,1.0,0,28,12,0,22.85
INC0433,Variant 8,Low,Bug,Website,10,3,0.0,0,30,9,0,36.05
INC0434,Variant 4,Medium,Feature Request,Email,7,4,1.0,0,28,18,1,14.7
INC0435,Variant 3,Medium,Maintenance,Email,8,5,1.0,0,40,1,0,12.1
INC0436,Variant 8,Medium,Bug,Website,10,3,0.0,0,30,8,1,16.283333333333335
INC0437,Variant 3,Low,Technical Issue,Email,8,5,1.0,0,40,22,0,19.6
INC0438,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,12,0,7.966666666666667
INC0439,Variant 3,Low,Incident,Email,8,3,1.0,0,24,10,0,35.25
INC0440,Variant 3,High,Incident,App,8,3,1.0,0,24,14,0,5.566666666666666
INC0441,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,18,0,7.883333333333334
INC0442,Variant 12,High,Technical Issue,Website,6,3,0.0,0,18,18,0,4.933333333333334
INC0443,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,18,0,15.25
INC0444,Variant 1,Low,Performance Issue,Phone,6,3,0.0,0,18,4,0,20.866666666666667
INC0445,Variant 7,High,Bug,Website,15,7,3.0,0,105,15,1,11.116666666666667
INC0446,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,19,1,16.15
INC0447,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,8,0,12.366666666666667
INC0448,Variant 1,Low,Bug,Website,6,3,0.0,0,18,16,0,18.766666666666666
INC0449,Variant 9,Medium,Service Request,Email,10,4,1.0,0,40,16,1,18.516666666666666
INC0450,Variant 3,Medium,Performance Issue,Phone,8,5,1.0,0,40,13,0,11.166666666666666
INC0451,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,10,0,11.833333333333334
INC0452,Variant 1,High,Bug,Email,6,2,0.0,0,12,13,0,4.4
INC0453,Variant 9,Low,Feature Request,Email,10,5,1.0,0,50,6,0,29.466666666666665
INC0454,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,1,1,13.716666666666667
INC0455,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,17,0,20.566666666666666
INC0456,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,14,0,6.416666666666667
INC0457,Variant 3,High,Performance Issue,Website,8,5,1.0,0,40,0,0,6.55
INC0458,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,2,0,13.316666666666666
INC0459,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,5,0,5.533333333333333
INC0460,Variant 1,Medium,Incident,Phone,6,3,0.0,0,18,23,0,8.316666666666666
INC0461,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,10,0,4.766666666666667
INC0462,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,14,0,27.616666666666667
INC0463,Variant 11,Medium,Feature Request,Email,6,2,0.0,0,12,6,1,9.783333333333333
INC0464,Variant 9,Medium,Incident,Phone,10,4,1.0,0,40,15,0,20.566666666666666
INC0465,Variant 3,High,Service Request,Website,8,4,1.0,0,32,21,1,7.366666666666666
INC0466,Variant 3,Medium,Service Request,Email,8,5,1.0,0,40,16,0,12.55
INC0467,Variant 3,Low,Incident,Website,8,4,1.0,0,32,22,1,32.28333333333333
INC0468,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,22,0,9.566666666666666
INC0469,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,4,1,13.583333333333334
INC0470,Variant 1,Low,Bug,App,6,3,0.0,0,18,16,0,18.716666666666665
INC0471,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,20,1,10.733333333333333
INC0472,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,10,0,8.35
INC0473,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,13,0,10.283333333333333
INC0474,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,21,0,12.483333333333333
INC0475,Variant 1,High,Service Request,Email,6,3,0.0,0,18,12,1,4.3
INC0476,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,19,0,26.616666666666667
INC0477,Variant 1,Low,Incident,Website,6,3,0.0,0,18,22,1,19.833333333333332
INC0478,Variant 3,Low,Service Request,Email,8,3,1.0,0,24,16,1,29.483333333333334
INC0480,Variant 4,Low,Bug,Website,7,6,1.0,0,42,9,1,27.266666666666666
INC0481,Variant 4,Medium,Maintenance,Website,7,4,1.0,0,28,19,0,12.3
INC0482,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,0,1,12.466666666666667
INC0483,Variant 6,Low,Performance Issue,Email,10,7,2.0,0,70,2,1,30.583333333333332
INC0484,Variant 3,Low,Performance Issue,Phone,8,6,1.0,0,48,17,1,28.75
INC0485,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,12,1,10.766666666666667
INC0486,Variant 4,Medium,Feature Request,Email,7,6,1.0,0,42,17,1,14.766666666666667
INC0487,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,17,1,10.9
INC0488,Variant 1,High,Bug,Website,6,2,0.0,0,12,15,0,5.633333333333334
INC0489,Variant 2,High,Feature Request,App,4,3,0.0,1,12,20,0,2.75
INC0490,Variant 1,High,Bug,Email,6,2,0.0,0,12,8,0,3.966666666666667
INC0491,Variant 1,Medium,Feature Request,App,6,3,0.0,0,18,14,1,9.783333333333333
INC0492,Variant 5,Medium,Incident,Email,12,5,1.0,1,60,20,1,18.75
INC0493,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,8,0,9.05
INC0494,Variant 3,High,Feature Request,Email,8,4,1.0,0,32,3,0,6.716666666666667
INC0496,Variant 4,Medium,Bug,Phone,7,5,1.0,0,35,15,0,13.85
INC0497,Variant 10,High,Performance Issue,Website,6,4,1.0,1,24,17,0,6.266666666666667
INC0498,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,15,1,30.4
INC0499,Variant 1,Low,Incident,Email,6,2,0.0,0,12,7,0,18.416666666666668
INC0500,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,5,0,10.6
INC0501,Variant 10,Low,Incident,App,6,4,1.0,1,24,9,1,16.866666666666667
INC0503,Variant 1,Low,Bug,Website,6,3,0.0,0,18,12,0,16.7
INC0504,Variant 4,Low,Service Request,Website,7,5,1.0,0,35,22,0,24.016666666666666
INC0505,Variant 3,Medium,Technical Issue,Website,8,4,1.0,0,32,10,0,12.283333333333333
INC0506,Variant 6,Medium,Bug,Email,10,7,2.0,0,70,8,1,16.766666666666666
INC0507,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,8,0,23.55
INC0508,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,22,0,9.616666666666667
INC0509,Variant 9,Medium,Performance Issue,App,10,5,1.0,0,50,12,0,17.133333333333333
INC0510,Variant 1,Low,Technical Issue,Phone,6,3,0.0,0,18,12,0,18.15
INC0511,Variant 11,Low,Bug,Website,6,3,0.0,0,18,14,0,17.916666666666668
INC0512,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,19,0,10.183333333333334
INC0513,Variant 3,Low,Performance Issue,Phone,8,5,1.0,0,40,13,0,30.8
INC0514,Variant 13,Medium,Bug,Email,11,5,1.0,0,55,21,0,18.9
INC0516,Variant 8,Medium,Performance Issue,Website,10,3,0.0,0,30,16,1,16.2
INC0517,Variant 2,High,Bug,Website,4,2,0.0,1,8,16,0,3.0166666666666666
INC0518,Variant 6,Low,Service Request,App,10,6,2.0,0,60,0,0,34.46666666666667
INC0520,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,0,0,21.366666666666667
INC0521,Variant 4,Medium,Bug,Website,7,4,1.0,0,28,15,1,11.916666666666666
INC0522,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,21,0,8.666666666666666
INC0523,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,14,0,9.75
INC0524,Variant 3,Medium,Service Request,Email,8,4,1.0,0,32,9,0,13.516666666666667
INC0525,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,5,0,27.516666666666666
INC0526,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,2,0,9.916666666666666
INC0527,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,3,1,25.15
INC0528,Variant 4,Medium,Feature Request,Website,7,4,1.0,0,28,14,0,9.9
INC0529,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,4,1,9.983333333333333
INC0530,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,16,0,12.9
INC0531,Variant 5,Medium,Performance Issue,Website,12,6,1.0,1,72,19,1,15.366666666666667
INC0532,Variant 1,Low,Maintenance,App,6,3,0.0,0,18,5,0,13.533333333333333
INC0533,Variant 4,Medium,Incident,Email,7,5,1.0,0,35,18,1,10.283333333333333
INC0534,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,19,0,30.483333333333334
INC0535,Variant 12,Medium,Incident,Website,6,2,0.0,0,12,15,0,8.983333333333333
INC0536,Variant 4,High,Bug,Email,7,5,1.0,0,35,22,0,5.35
INC0537,Variant 4,Medium,Incident,Website,7,5,1.0,0,35,12,0,10.816666666666666
INC0538,Variant 1,High,Performance Issue,Website,6,3,0.0,0,18,6,0,5.766666666666667
INC0539,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,18,0,11.5
INC0540,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,9,0,20.216666666666665
INC0541,Variant 1,High,Service Request,Website,6,2,0.0,0,12,0,0,5.733333333333333
INC0542,Variant 3,High,Incident,Email,8,4,1.0,0,32,22,0,6.333333333333333
INC0543,Variant 3,Low,Incident,Website,8,4,1.0,0,32,10,0,32.05
INC0544,Variant 4,High,Technical Issue,Email,7,5,1.0,0,35,13,0,7.616666666666666
INC0545,Variant 4,Low,Performance Issue,Email,7,5,1.0,0,35,18,0,27.333333333333332
INC0546,Variant 1,Low,Bug,Website,6,3,0.0,0,18,21,0,19.783333333333335
INC0547,Variant 7,Medium,Bug,Website,15,7,3.0,0,105,9,0,22.3
INC0548,Variant 3,Low,Performance Issue,Website,8,6,1.0,0,48,18,0,26.2
INC0549,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,9,0,27.216666666666665
INC0550,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,4,0,9.433333333333334
INC0551,Variant 1,Medium,Feature Request,Email,6,2,0.0,0,12,13,0,10.433333333333334
INC0552,Variant 2,Low,Incident,Email,4,2,0.0,1,8,11,0,7.9
INC0553,Variant 3,High,Feature Request,Website,8,6,1.0,0,48,20,1,6.666666666666667
INC0554,Variant 4,Low,Bug,Email,7,4,1.0,0,28,1,0,24.433333333333334
INC0555,Variant 3,High,Performance Issue,Email,8,3,1.0,0,24,7,0,7.883333333333334
INC0556,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,1,0,9.55
INC0557,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,9,1,9.716666666666667
INC0558,Variant 1,Low,Service Request,Email,6,2,0.0,0,12,9,0,24.716666666666665
INC0559,Variant 3,High,Performance Issue,Phone,8,4,1.0,0,32,6,0,6.183333333333334
INC0560,Variant 3,High,Feature Request,Website,8,6,1.0,0,48,3,0,6.2
INC0561,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,21,0,17.266666666666666
INC0562,Variant 11,Low,Service Request,Website,6,3,0.0,0,18,13,0,15.833333333333334
INC0563,Variant 6,Low,Technical Issue,Website,10,6,2.0,0,60,22,1,29.783333333333335
INC0564,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,21,0,13.783333333333333
INC0565,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,19,0,8.016666666666667
INC0567,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,11,0,10.583333333333334
INC0568,Variant 3,Low,Feature Request,Email,8,3,1.0,0,24,23,0,26.583333333333332
INC0569,Variant 1,Medium,Performance Issue,Email,6,2,0.0,0,12,19,1,9.583333333333334
INC0570,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,0,0,13.333333333333334
INC0571,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,5,0,7.616666666666666
INC0572,Variant 5,Medium,Performance Issue,Website,12,5,1.0,1,60,17,1,18.8
INC0573,Variant 2,Medium,Incident,Website,4,3,0.0,1,12,23,1,4.133333333333334
INC0574,Variant 1,Low,Incident,Website,6,3,0.0,0,18,22,0,20.883333333333333
INC0576,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,21,1,26.6
INC0577,Variant 3,High,Performance Issue,Website,8,5,1.0,0,40,3,0,6.183333333333334
INC0578,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,17,0,7.183333333333334
INC0579,Variant 5,Medium,Service Request,Email,12,6,1.0,1,72,23,0,23.366666666666667
INC0580,Variant 2,Low,Bug,Website,4,2,0.0,1,8,23,1,11.383333333333333
INC0581,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,20,1,10.1
INC0582,Variant 1,High,Incident,Email,6,3,0.0,0,18,5,1,4.666666666666667
INC0583,Variant 4,Low,Service Request,Email,7,3,1.0,0,21,20,0,27.45
INC0585,Variant 13,High,Bug,Website,11,5,1.0,0,55,22,0,10.166666666666666
INC0586,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,0,0,9.433333333333334
INC0587,Variant 2,Low,Service Request,Email,4,2,0.0,1,8,8,0,8.85
INC0588,Variant 3,High,Incident,Email,8,4,1.0,0,32,10,0,6.683333333333334
INC0590,Variant 10,Low,Feature Request,Email,6,3,1.0,1,18,9,0,19.016666666666666
INC0591,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,8,0,15.833333333333334
INC0592,Variant 4,Medium,Feature Request,App,7,5,1.0,0,35,19,0,13.933333333333334
INC0593,Variant 11,Medium,Feature Request,Website,6,3,0.0,0,18,13,1,7.716666666666667
INC0594,Variant 3,Low,Incident,Website,8,4,1.0,0,32,11,1,24.95
INC0595,Variant 3,Low,Service Request,App,8,4,1.0,0,32,18,0,22.433333333333334
INC0596,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,7,0,27.0
INC0597,Variant 3,High,Performance Issue,Website,8,5,1.0,0,40,2,0,5.516666666666667
INC0598,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,12,0,14.516666666666667
INC0599,Variant 3,Low,Service Request,App,8,4,1.0,0,32,8,0,28.3
INC0600,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,20,0,25.466666666666665
INC0601,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,5,1,9.416666666666666
INC0602,Variant 3,High,Maintenance,Email,8,4,1.0,0,32,3,0,6.766666666666667
INC0603,Variant 3,High,Maintenance,Website,8,5,1.0,0,40,16,0,7.066666666666666
INC0604,Variant 8,Medium,Bug,Website,10,3,0.0,0,30,9,0,15.683333333333334
INC0605,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,1,0,10.966666666666667
INC0606,Variant 13,High,Bug,Website,11,5,1.0,0,55,12,0,9.683333333333334
INC0607,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,17,0,9.6
INC0608,Variant 1,High,Bug,Email,6,3,0.0,0,18,4,0,3.8333333333333335
INC0609,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,18,0,12.3
INC0610,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,13,0,23.633333333333333
INC0611,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,8,0,9.983333333333333
INC0613,Variant 3,Medium,Service Request,Website,8,3,1.0,0,24,16,0,16.133333333333333
