Case ID,Priority,Issue Type,Report Channel,Variant,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,SLA_Violation,SLA_Risk_Probability,Risk_Level
INC0263,High,Performance Issue,Email,Variant 1,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC0264,Medium,Performance Issue,Website,Variant 1,6,2,0.0,0,12,8,1,0,0.0,Dusuk
INC0265,Medium,Performance Issue,Email,Variant 5,12,5,1.0,1,60,3,0,0,0.03302920463627528,Dusuk
INC0266,High,Incident,Website,Variant 4,7,4,1.0,0,28,21,1,0,0.01853963949648338,Dusuk
INC0267,Medium,Feature Request,Website,Variant 2,4,2,0.0,1,8,4,0,0,0.0,Dusuk
INC0268,Low,Feature Request,Email,Variant 1,6,3,0.0,0,18,23,1,0,0.0025023410232399767,Dusuk
INC0269,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,14,0,0,0.0019374195212224158,Dusuk
INC0270,Low,Service Request,Website,Variant 3,8,4,1.0,0,32,9,1,0,0.03155945978861606,Dusuk
INC0271,Medium,Service Request,Email,Variant 5,12,5,1.0,1,60,14,1,0,0.05730790208431077,Dusuk
INC0272,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,4,0,0,0.0019374195212224158,Dusuk
INC0273,Medium,Incident,Website,Variant 3,8,3,1.0,0,24,12,0,0,0.003402773459407859,Dusuk
INC0274,Low,Service Request,Email,Variant 1,6,3,0.0,0,18,10,1,0,0.0,Dusuk
INC0275,Low,Technical Issue,Email,Variant 1,6,2,0.0,0,12,5,1,0,0.0,Dusuk
INC0276,High,Feature Request,Website,Variant 3,8,5,1.0,0,40,13,0,0,0.04684463115078824,Dusuk
INC0277,High,Incident,Website,Variant 1,6,3,0.0,0,18,6,0,0,0.0,Dusuk
INC0278,Medium,Bug,Website,Variant 4,7,4,1.0,0,28,2,0,0,0.0,Dusuk
INC0279,Low,Bug,Email,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC0280,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
INC0281,High,Bug,Website,Variant 7,15,6,3.0,0,90,19,1,1,0.9660253213583582,Yuksek
INC0282,High,Bug,Website,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC0283,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,22,1,0,0.5530183813817505,Orta
INC0284,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,22,0,0,0.0019374195212224158,Dusuk
INC0285,Medium,Incident,Email,Variant 8,10,3,0.0,0,30,18,0,0,0.04575590147944844,Dusuk
INC0286,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,6,0,0,0.0019374195212224158,Dusuk
INC0287,Medium,Technical Issue,Email,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC0288,Medium,Feature Request,Website,Variant 3,8,6,1.0,0,48,16,0,0,0.0,Dusuk
INC0289,High,Bug,Website,Variant 4,7,4,1.0,0,28,2,0,0,0.10860200865173747,Dusuk
INC0290,High,Performance Issue,Website,Variant 8,10,3,0.0,0,30,0,0,1,0.928496045925545,Yuksek
INC0291,Low,Incident,Website,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC0292,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,17,0,0,0.0,Dusuk
INC0293,Medium,Service Request,Email,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC0295,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,3,0,0,0.01008482363392915,Dusuk
INC0296,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,21,0,0,0.003379340447348188,Dusuk
INC0297,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,23,0,0,0.0,Dusuk
INC0298,Low,Bug,Website,Variant 1,6,2,0.0,0,12,21,1,0,0.0,Dusuk
INC0299,Medium,Bug,Website,Variant 7,15,8,3.0,0,120,7,0,0,0.06840951680017796,Dusuk
INC0300,High,Feature Request,Email,Variant 3,8,5,1.0,0,40,20,0,0,0.04468546438176395,Dusuk
INC0301,Low,Service Request,Email,Variant 4,7,4,1.0,0,28,20,1,0,0.0,Dusuk
INC0302,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,11,0,0,0.0019374195212224158,Dusuk
INC0303,Low,Maintenance,Email,Variant 3,8,5,1.0,0,40,23,1,0,0.0030491035451259557,Dusuk
INC0304,Low,Service Request,Email,Variant 3,8,4,1.0,0,32,22,0,0,0.004205820028474147,Dusuk
INC0305,High,Performance Issue,Website,Variant 10,6,3,1.0,1,18,7,0,0,0.0,Dusuk
INC0306,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,14,1,0,0.0,Dusuk
INC0308,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC0309,Low,Incident,Website,Variant 3,8,5,1.0,0,40,11,0,0,0.0,Dusuk
INC0310,Low,Feature Request,Website,Variant 2,4,2,0.0,1,8,8,0,0,0.0,Dusuk
INC0311,High,Bug,Email,Variant 1,6,3,0.0,0,18,13,1,0,0.0,Dusuk
INC0313,Medium,Service Request,Website,Variant 4,7,4,1.0,0,28,8,0,0,0.0009036413101953607,Dusuk
INC0314,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,18,1,0,0.0,Dusuk
INC0315,Medium,Incident,Email,Variant 3,8,5,1.0,0,40,15,0,0,0.015378920101196392,Dusuk
INC0316,Low,Incident,Email,Variant 1,6,3,0.0,0,18,6,0,0,0.0,Dusuk
INC0317,High,Incident,App,Variant 1,6,2,0.0,0,12,8,0,0,0.0,Dusuk
INC0318,High,Service Request,Website,Variant 3,8,5,1.0,0,40,1,1,0,0.14469073076235428,Dusuk
INC0319,High,Bug,Email,Variant 4,7,5,1.0,0,35,7,1,0,0.15434284678987578,Dusuk
INC0320,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,12,0,0,0.0,Dusuk
INC0321,High,Feature Request,Email,Variant 8,10,3,0.0,0,30,9,0,1,0.9220697148409756,Yuksek
INC0322,Medium,Maintenance,Website,Variant 3,8,5,1.0,0,40,19,0,0,0.0019374195212224158,Dusuk
INC0323,High,Incident,Email,Variant 10,6,3,1.0,1,18,19,0,0,0.0,Dusuk
INC0324,High,Maintenance,Website,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
INC0325,Medium,Bug,Email,Variant 8,10,3,0.0,0,30,2,0,0,0.03417171416594423,Dusuk
INC0326,Medium,Service Request,Email,Variant 3,8,5,1.0,0,40,3,0,0,0.0019374195212224158,Dusuk
INC0327,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,5,1,0,0.0,Dusuk
INC0328,Medium,Bug,Email,Variant 7,15,8,3.0,0,120,7,0,0,0.13653951281571727,Dusuk
INC0329,High,Feature Request,Website,Variant 3,8,4,1.0,0,32,19,0,0,0.634244766453065,Orta
INC0330,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,19,0,0,0.0019374195212224158,Dusuk
INC0331,Medium,Performance Issue,Email,Variant 1,6,2,0.0,0,12,23,0,0,0.0,Dusuk
INC0332,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,10,1,0,0.10564416012925473,Dusuk
INC0333,Low,Feature Request,Website,Variant 2,4,2,0.0,1,8,11,0,0,0.0,Dusuk
INC0334,Medium,Performance Issue,Phone,Variant 1,6,3,0.0,0,18,18,0,0,0.0034305887845013693,Dusuk
INC0335,Low,Service Request,Website,Variant 3,8,4,1.0,0,32,4,0,0,0.00911019020020644,Dusuk
INC0336,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,10,0,0,0.0019374195212224158,Dusuk
INC0337,Medium,Feature Request,Website,Variant 1,6,2,0.0,0,12,4,1,0,0.0,Dusuk
INC0338,Medium,Service Request,Email,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC0339,Medium,Performance Issue,App,Variant 2,4,3,0.0,1,12,23,0,0,0.0,Dusuk
INC0340,Medium,Incident,Website,Variant 2,4,3,0.0,1,12,1,0,0,0.0,Dusuk
INC0341,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,16,1,0,0.0,Dusuk
INC0342,High,Feature Request,App,Variant 1,6,3,0.0,0,18,4,0,0,0.0,Dusuk
INC0343,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC0344,Low,Performance Issue,Website,Variant 1,6,2,0.0,0,12,10,0,0,0.0,Dusuk
INC0345,High,Bug,Website,Variant 2,4,2,0.0,1,8,23,1,0,0.0,Dusuk
INC0346,Low,Feature Request,App,Variant 3,8,4,1.0,0,32,22,0,0,0.0,Dusuk
INC0347,Medium,Incident,Email,Variant 3,8,4,1.0,0,32,19,0,0,0.0019374195212224158,Dusuk
INC0348,Low,Incident,Email,Variant 1,6,2,0.0,0,12,12,1,0,0.0,Dusuk
INC0349,Medium,Bug,Phone,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC0350,Medium,Incident,App,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC0351,Medium,Incident,Website,Variant 1,6,2,0.0,0,12,16,1,0,0.0,Dusuk
INC0352,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC0353,High,Bug,Email,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC0355,Low,Performance Issue,Email,Variant 3,8,6,1.0,0,48,12,1,0,0.01965085391725218,Dusuk
INC0356,High,Incident,Email,Variant 1,6,3,0.0,0,18,5,1,0,0.0,Dusuk
INC0357,Low,Feature Request,Website,Variant 9,10,4,1.0,0,40,5,0,0,0.1076692580640931,Dusuk
INC0358,High,Performance Issue,Website,Variant 3,8,6,1.0,0,48,19,0,0,0.6508563870666046,Orta
INC0359,High,Performance Issue,Email,Variant 3,8,6,1.0,0,48,16,0,0,0.18624276493869796,Dusuk
INC0360,Medium,Service Request,Phone,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC0361,Low,Performance Issue,Email,Variant 3,8,3,1.0,0,24,20,1,0,0.006566223938874838,Dusuk
INC0362,Low,Performance Issue,Website,Variant 3,8,3,1.0,0,24,19,0,0,0.016732497893497934,Dusuk
INC0363,Medium,Incident,Website,Variant 4,7,3,1.0,0,21,21,0,0,0.008100439852117804,Dusuk
INC0364,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,22,0,0,0.0019374195212224158,Dusuk
INC0365,High,Service Request,Phone,Variant 3,8,6,1.0,0,48,19,1,0,0.2966700765128138,Dusuk
INC0366,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC0367,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,21,0,0,0.005895776947573908,Dusuk
INC0368,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,22,0,0,0.0019374195212224158,Dusuk
INC0369,Low,Technical Issue,Email,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC0370,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC0371,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC0372,Medium,Incident,Website,Variant 8,10,3,0.0,0,30,3,1,0,0.012016398234578589,Dusuk
INC0373,Low,Feature Request,Website,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC0374,High,Bug,Website,Variant 7,15,7,3.0,0,105,6,1,1,0.9955811030865129,Yuksek
INC0375,Medium,Feature Request,App,Variant 3,8,4,1.0,0,32,9,0,0,0.0019374195212224158,Dusuk
INC0376,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,2,0,0,0.0019374195212224158,Dusuk
INC0377,Low,Bug,Website,Variant 1,6,3,0.0,0,18,14,1,0,0.0,Dusuk
INC0378,Low,Feature Request,Website,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC0379,Medium,Technical Issue,Website,Variant 1,6,3,0.0,0,18,23,1,0,0.0,Dusuk
INC0380,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,20,1,0,0.0,Dusuk
INC0381,Medium,Service Request,Website,Variant 1,6,3,0.0,0,18,20,1,0,0.0,Dusuk
INC0382,High,Performance Issue,Website,Variant 3,8,6,1.0,0,48,15,0,1,0.8912146141515384,Yuksek
INC0383,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,15,1,0,0.0,Dusuk
INC0384,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,19,0,0,0.0,Dusuk
INC0385,High,Maintenance,Email,Variant 8,10,3,0.0,0,30,1,1,1,0.9244990523384508,Yuksek
INC0386,High,Service Request,Email,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC0387,Low,Bug,App,Variant 1,6,2,0.0,0,12,11,0,0,0.0,Dusuk
INC0388,Low,Performance Issue,Website,Variant 3,8,3,1.0,0,24,23,0,0,0.015111920136077286,Dusuk
INC0389,Medium,Incident,Email,Variant 3,8,4,1.0,0,32,15,1,0,0.0027930067936719084,Dusuk
INC0390,High,Feature Request,Website,Variant 8,10,3,0.0,0,30,13,1,1,0.9856419409152656,Yuksek
INC0391,High,Bug,Website,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC0392,Low,Performance Issue,Email,Variant 1,6,3,0.0,0,18,12,1,0,0.0,Dusuk
INC0393,Low,Bug,Email,Variant 13,11,5,1.0,0,55,21,0,0,0.13314093394281318,Dusuk
INC0394,High,Incident,Website,Variant 5,12,6,1.0,1,72,14,0,1,0.9442067703243757,Yuksek
INC0395,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,19,1,0,0.0,Dusuk
INC0396,High,Feature Request,Website,Variant 3,8,5,1.0,0,40,6,0,0,0.04701450884035511,Dusuk
INC0397,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC0398,Low,Performance Issue,Email,Variant 1,6,2,0.0,0,12,4,1,0,0.0,Dusuk
INC0399,High,Performance Issue,Email,Variant 3,8,6,1.0,0,48,18,0,0,0.14097149876004056,Dusuk
INC0401,High,Performance Issue,Email,Variant 1,6,3,0.0,0,18,17,1,0,0.0,Dusuk
INC0402,Low,Feature Request,Website,Variant 3,8,3,1.0,0,24,15,0,0,0.0023785730180243946,Dusuk
INC0403,Medium,Incident,Website,Variant 3,8,4,1.0,0,32,23,1,0,0.0,Dusuk
INC0404,Medium,Technical Issue,Website,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC0405,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,0,1,0,0.0,Dusuk
INC0406,Low,Maintenance,Website,Variant 2,4,2,0.0,1,8,2,0,0,0.0,Dusuk
INC0408,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,9,0,0,0.0019374195212224158,Dusuk
INC0409,Medium,Performance Issue,Email,Variant 3,8,3,1.0,0,24,15,1,0,0.006053705126991291,Dusuk
INC0410,Medium,Feature Request,Email,Variant 5,12,5,1.0,1,60,17,0,0,0.020528866786395684,Dusuk
INC0411,Medium,Performance Issue,App,Variant 3,8,4,1.0,0,32,17,0,0,0.005938916934780814,Dusuk
INC0412,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,12,0,0,0.0,Dusuk
INC0413,Low,Feature Request,Website,Variant 1,6,3,0.0,0,18,6,1,0,0.0,Dusuk
INC0414,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC0415,High,Feature Request,Email,Variant 2,4,2,0.0,1,8,13,0,0,0.0,Dusuk
INC0416,Low,Performance Issue,Website,Variant 4,7,4,1.0,0,28,13,0,0,0.0,Dusuk
INC0417,Medium,Feature Request,Website,Variant 3,8,6,1.0,0,48,2,0,0,0.006910604019227111,Dusuk
INC0418,Low,Bug,Email,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC0419,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,5,1,0,0.004018214905123583,Dusuk
INC0421,Medium,Incident,Website,Variant 8,10,2,0.0,0,20,7,0,0,0.08844158474346822,Dusuk
INC0422,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,7,0,0,0.0019374195212224158,Dusuk
INC0423,Medium,Incident,Website,Variant 1,6,2,0.0,0,12,1,0,0,0.0,Dusuk
INC0424,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,6,0,0,0.0,Dusuk
INC0425,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC0426,High,Technical Issue,Website,Variant 3,8,4,1.0,0,32,23,0,0,0.2538209292662432,Dusuk
INC0427,Low,Feature Request,Email,Variant 3,8,5,1.0,0,40,13,0,0,0.0,Dusuk
INC0429,Medium,Incident,Website,Variant 4,7,5,1.0,0,35,11,1,0,0.0,Dusuk
INC0430,Medium,Incident,Website,Variant 1,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC0431,Medium,Bug,Website,Variant 7,15,7,3.0,0,105,8,1,0,0.8228508867743186,Yuksek
INC0432,Low,Feature Request,Website,Variant 4,7,4,1.0,0,28,12,0,0,0.0,Dusuk
INC0433,Low,Bug,Website,Variant 8,10,3,0.0,0,30,9,0,0,0.02275997724309432,Dusuk
INC0434,Medium,Feature Request,Email,Variant 4,7,4,1.0,0,28,18,1,0,0.0,Dusuk
INC0435,Medium,Maintenance,Email,Variant 3,8,5,1.0,0,40,1,0,0,0.02803815211466891,Dusuk
INC0436,Medium,Bug,Website,Variant 8,10,3,0.0,0,30,8,1,0,0.018477055422732144,Dusuk
INC0437,Low,Technical Issue,Email,Variant 3,8,5,1.0,0,40,22,0,0,0.026884195753475445,Dusuk
INC0438,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC0439,Low,Incident,Email,Variant 3,8,3,1.0,0,24,10,0,0,0.008902909137894518,Dusuk
INC0440,High,Incident,App,Variant 3,8,3,1.0,0,24,14,0,0,0.24482122541498264,Dusuk
INC0441,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC0442,High,Technical Issue,Website,Variant 12,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC0443,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,18,0,0,0.0019374195212224158,Dusuk
INC0444,Low,Performance Issue,Phone,Variant 1,6,3,0.0,0,18,4,0,0,0.0,Dusuk
INC0445,High,Bug,Website,Variant 7,15,7,3.0,0,105,15,1,1,0.9911661354614543,Yuksek
INC0446,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,19,1,0,0.0,Dusuk
INC0447,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,8,0,0,0.0,Dusuk
INC0448,Low,Bug,Website,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC0449,Medium,Service Request,Email,Variant 9,10,4,1.0,0,40,16,1,0,0.06848755630264075,Dusuk
INC0450,Medium,Performance Issue,Phone,Variant 3,8,5,1.0,0,40,13,0,0,0.006076685873401533,Dusuk
INC0451,Medium,Technical Issue,Website,Variant 3,8,5,1.0,0,40,10,0,0,0.0,Dusuk
INC0452,High,Bug,Email,Variant 1,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC0453,Low,Feature Request,Email,Variant 9,10,5,1.0,0,50,6,0,0,0.06505475466142101,Dusuk
INC0454,Medium,Service Request,Website,Variant 3,8,5,1.0,0,40,1,1,0,0.005369290678661085,Dusuk
INC0455,Low,Performance Issue,Email,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC0456,High,Performance Issue,Website,Variant 3,8,6,1.0,0,48,14,0,0,0.5521629522355321,Orta
INC0457,High,Performance Issue,Website,Variant 3,8,5,1.0,0,40,0,0,0,0.04175645245897566,Dusuk
INC0458,Medium,Performance Issue,Email,Variant 3,8,3,1.0,0,24,2,0,0,0.0019374195212224158,Dusuk
INC0459,High,Feature Request,Email,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC0460,Medium,Incident,Phone,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC0461,High,Feature Request,Email,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC0462,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,14,0,0,0.0023832881999059493,Dusuk
INC0463,Medium,Feature Request,Email,Variant 11,6,2,0.0,0,12,6,1,0,0.0,Dusuk
INC0464,Medium,Incident,Phone,Variant 9,10,4,1.0,0,40,15,0,0,0.008227803381038281,Dusuk
INC0465,High,Service Request,Website,Variant 3,8,4,1.0,0,32,21,1,0,0.12238605147433529,Dusuk
INC0466,Medium,Service Request,Email,Variant 3,8,5,1.0,0,40,16,0,0,0.00655346851619729,Dusuk
INC0467,Low,Incident,Website,Variant 3,8,4,1.0,0,32,22,1,0,0.0,Dusuk
INC0468,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
INC0469,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,4,1,0,0.0,Dusuk
INC0470,Low,Bug,App,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC0471,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,20,1,0,0.0,Dusuk
INC0472,Medium,Performance Issue,Phone,Variant 1,6,3,0.0,0,18,10,0,0,0.0034305887845013693,Dusuk
INC0473,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC0474,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,21,0,0,0.003379340447348188,Dusuk
INC0475,High,Service Request,Email,Variant 1,6,3,0.0,0,18,12,1,0,0.0,Dusuk
INC0476,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,19,0,0,0.0,Dusuk
INC0477,Low,Incident,Website,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC0478,Low,Service Request,Email,Variant 3,8,3,1.0,0,24,16,1,0,0.013443096940411587,Dusuk
INC0480,Low,Bug,Website,Variant 4,7,6,1.0,0,42,9,1,0,0.009684539119291857,Dusuk
INC0481,Medium,Maintenance,Website,Variant 4,7,4,1.0,0,28,19,0,0,0.0033982658959537566,Dusuk
INC0482,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,0,1,0,0.0032453767595914985,Dusuk
INC0483,Low,Performance Issue,Email,Variant 6,10,7,2.0,0,70,2,1,0,0.023903466665019416,Dusuk
INC0484,Low,Performance Issue,Phone,Variant 3,8,6,1.0,0,48,17,1,0,0.03880863736762299,Dusuk
INC0485,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,12,1,0,0.0,Dusuk
INC0486,Medium,Feature Request,Email,Variant 4,7,6,1.0,0,42,17,1,0,0.0,Dusuk
INC0487,Medium,Incident,Email,Variant 1,6,2,0.0,0,12,17,1,0,0.0,Dusuk
INC0488,High,Bug,Website,Variant 1,6,2,0.0,0,12,15,0,0,0.0,Dusuk
INC0489,High,Feature Request,App,Variant 2,4,3,0.0,1,12,20,0,0,0.0,Dusuk
INC0490,High,Bug,Email,Variant 1,6,2,0.0,0,12,8,0,0,0.0,Dusuk
INC0491,Medium,Feature Request,App,Variant 1,6,3,0.0,0,18,14,1,0,0.0,Dusuk
INC0492,Medium,Incident,Email,Variant 5,12,5,1.0,1,60,20,1,0,0.044398925871915226,Dusuk
INC0493,Medium,Performance Issue,Website,Variant 1,6,2,0.0,0,12,8,0,0,0.0,Dusuk
INC0494,High,Feature Request,Email,Variant 3,8,4,1.0,0,32,3,0,0,0.1316277849485875,Dusuk
INC0496,Medium,Bug,Phone,Variant 4,7,5,1.0,0,35,15,0,0,0.009056352778450606,Dusuk
INC0497,High,Performance Issue,Website,Variant 10,6,4,1.0,1,24,17,0,0,0.0036949149541686327,Dusuk
INC0498,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,15,1,0,0.015730956209572777,Dusuk
INC0499,Low,Incident,Email,Variant 1,6,2,0.0,0,12,7,0,0,0.0,Dusuk
INC0500,Medium,Incident,Website,Variant 1,6,2,0.0,0,12,5,0,0,0.0,Dusuk
INC0501,Low,Incident,App,Variant 10,6,4,1.0,1,24,9,1,0,0.0,Dusuk
INC0503,Low,Bug,Website,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC0504,Low,Service Request,Website,Variant 4,7,5,1.0,0,35,22,0,0,0.0,Dusuk
INC0505,Medium,Technical Issue,Website,Variant 3,8,4,1.0,0,32,10,0,0,0.0013972335773362492,Dusuk
INC0506,Medium,Bug,Email,Variant 6,10,7,2.0,0,70,8,1,0,0.024790761424016483,Dusuk
INC0507,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,8,0,0,0.0,Dusuk
INC0508,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
INC0509,Medium,Performance Issue,App,Variant 9,10,5,1.0,0,50,12,0,0,0.02799043883781371,Dusuk
INC0510,Low,Technical Issue,Phone,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC0511,Low,Bug,Website,Variant 11,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC0512,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,19,0,0,0.0019374195212224158,Dusuk
INC0513,Low,Performance Issue,Phone,Variant 3,8,5,1.0,0,40,13,0,0,0.004468974654127662,Dusuk
INC0514,Medium,Bug,Email,Variant 13,11,5,1.0,0,55,21,0,0,0.03401121745577509,Dusuk
INC0516,Medium,Performance Issue,Website,Variant 8,10,3,0.0,0,30,16,1,0,0.03456121926398374,Dusuk
INC0517,High,Bug,Website,Variant 2,4,2,0.0,1,8,16,0,0,0.0,Dusuk
INC0518,Low,Service Request,App,Variant 6,10,6,2.0,0,60,0,0,0,0.02478976874704767,Dusuk
INC0520,Low,Feature Request,Email,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC0521,Medium,Bug,Website,Variant 4,7,4,1.0,0,28,15,1,0,0.0,Dusuk
INC0522,Medium,Service Request,Website,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC0523,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC0524,Medium,Service Request,Email,Variant 3,8,4,1.0,0,32,9,0,0,0.0019374195212224158,Dusuk
INC0525,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,5,0,0,0.004018214905123583,Dusuk
INC0526,Medium,Feature Request,Email,Variant 3,8,4,1.0,0,32,2,0,0,0.0019374195212224158,Dusuk
INC0527,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,3,1,0,0.00577229659432412,Dusuk
INC0528,Medium,Feature Request,Website,Variant 4,7,4,1.0,0,28,14,0,0,0.0,Dusuk
INC0529,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,4,1,0,0.002938049338139297,Dusuk
INC0530,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,16,0,0,0.0019374195212224158,Dusuk
INC0531,Medium,Performance Issue,Website,Variant 5,12,6,1.0,1,72,19,1,0,0.057833964323315674,Dusuk
INC0532,Low,Maintenance,App,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC0533,Medium,Incident,Email,Variant 4,7,5,1.0,0,35,18,1,0,0.0034802427112623933,Dusuk
INC0534,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,19,0,0,0.0,Dusuk
INC0535,Medium,Incident,Website,Variant 12,6,2,0.0,0,12,15,0,0,0.0,Dusuk
INC0536,High,Bug,Email,Variant 4,7,5,1.0,0,35,22,0,0,0.34168269487879255,Dusuk
